match_id,match_venue,match_innings,batting_team,bowling_team,total_score,run_rate
598056.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Sunrisers Hyderabad,41.0,6.833333333333333
598058.0,Sawai Mansingh Stadium,1.0,Chennai Super Kings,Rajasthan Royals,37.0,6.166666666666667
598058.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Chennai Super Kings,24.0,4.0
598057.0,JSCA International Stadium Complex,1.0,Royal Challengers Bangalore,Kolkata Knight Riders,22.0,3.6666666666666665
598057.0,JSCA International Stadium Complex,2.0,Kolkata Knight Riders,Royal Challengers Bangalore,31.0,5.166666666666667
598060.0,Wankhede Stadium,1.0,Sunrisers Hyderabad,Mumbai Indians,51.0,8.5
598060.0,Wankhede Stadium,2.0,Mumbai Indians,Sunrisers Hyderabad,39.0,6.5
598045.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,31.0,5.166666666666667
598045.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,46.0,7.666666666666667
598062.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Delhi Daredevils,47.0,7.833333333333333
598062.0,"MA Chidambaram Stadium, Chepauk",2.0,Delhi Daredevils,Chennai Super Kings,49.0,8.166666666666666
598063.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,43.0,7.166666666666667
598063.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,29.0,4.833333333333333
598061.0,JSCA International Stadium Complex,1.0,Pune Warriors,Kolkata Knight Riders,42.0,7.0
598061.0,JSCA International Stadium Complex,2.0,Kolkata Knight Riders,Pune Warriors,33.0,5.5
598028.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Delhi Daredevils,53.0,8.833333333333334
598028.0,Himachal Pradesh Cricket Association Stadium,2.0,Delhi Daredevils,Kings XI Punjab,21.0,3.5
598065.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Rajasthan Royals,21.0,3.5
598065.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Rajasthan Royals,Sunrisers Hyderabad,33.0,5.5
598068.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Chennai Super Kings,76.0,12.666666666666666
598068.0,M Chinnaswamy Stadium,2.0,Chennai Super Kings,Royal Challengers Bangalore,56.0,9.333333333333334
598066.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Mumbai Indians,35.0,5.833333333333333
598066.0,Himachal Pradesh Cricket Association Stadium,2.0,Mumbai Indians,Kings XI Punjab,51.0,8.5
598067.0,Subrata Roy Sahara Stadium,1.0,Pune Warriors,Delhi Daredevils,40.0,6.666666666666667
598067.0,Subrata Roy Sahara Stadium,2.0,Delhi Daredevils,Pune Warriors,47.0,7.833333333333333
598069.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Kolkata Knight Riders,Sunrisers Hyderabad,32.0,5.333333333333333
598069.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Kolkata Knight Riders,45.0,7.5
598070.0,Feroz Shah Kotla,1.0,Chennai Super Kings,Mumbai Indians,47.0,7.833333333333333
598070.0,Feroz Shah Kotla,2.0,Mumbai Indians,Chennai Super Kings,56.0,9.333333333333334
598071.0,Feroz Shah Kotla,1.0,Sunrisers Hyderabad,Rajasthan Royals,27.0,4.5
598071.0,Feroz Shah Kotla,2.0,Rajasthan Royals,Sunrisers Hyderabad,44.0,7.333333333333333
598072.0,Eden Gardens,1.0,Rajasthan Royals,Mumbai Indians,42.0,7.0
598072.0,Eden Gardens,2.0,Mumbai Indians,Rajasthan Royals,45.0,7.5
598073.0,Eden Gardens,1.0,Mumbai Indians,Chennai Super Kings,34.0,5.666666666666667
598073.0,Eden Gardens,2.0,Chennai Super Kings,Mumbai Indians,35.0,5.833333333333333
729279.0,Sheikh Zayed Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,31.0,5.166666666666667
729279.0,Sheikh Zayed Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,32.0,5.333333333333333
729281.0,Sharjah Cricket Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,30.0,5.0
729281.0,Sharjah Cricket Stadium,2.0,Royal Challengers Bangalore,Delhi Daredevils,50.0,8.333333333333334
729283.0,Sheikh Zayed Stadium,1.0,Chennai Super Kings,Kings XI Punjab,70.0,11.666666666666666
729283.0,Sheikh Zayed Stadium,2.0,Kings XI Punjab,Chennai Super Kings,63.0,10.5
729285.0,Sheikh Zayed Stadium,1.0,Sunrisers Hyderabad,Rajasthan Royals,41.0,6.833333333333333
729285.0,Sheikh Zayed Stadium,2.0,Rajasthan Royals,Sunrisers Hyderabad,30.0,5.0
729289.0,Dubai International Cricket Stadium,1.0,Kolkata Knight Riders,Delhi Daredevils,31.0,5.166666666666667
729289.0,Dubai International Cricket Stadium,2.0,Delhi Daredevils,Kolkata Knight Riders,49.0,8.166666666666666
729287.0,Dubai International Cricket Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,49.0,8.166666666666666
729287.0,Dubai International Cricket Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,30.0,5.0
729291.0,Sharjah Cricket Stadium,1.0,Rajasthan Royals,Kings XI Punjab,53.0,8.833333333333334
729291.0,Sharjah Cricket Stadium,2.0,Kings XI Punjab,Rajasthan Royals,39.0,6.5
729293.0,Sheikh Zayed Stadium,1.0,Chennai Super Kings,Delhi Daredevils,34.0,5.666666666666667
729293.0,Sheikh Zayed Stadium,2.0,Delhi Daredevils,Chennai Super Kings,24.0,4.0
729295.0,Sharjah Cricket Stadium,1.0,Kings XI Punjab,Sunrisers Hyderabad,43.0,7.166666666666667
729295.0,Sharjah Cricket Stadium,2.0,Sunrisers Hyderabad,Kings XI Punjab,45.0,7.5
729297.0,Dubai International Cricket Stadium,1.0,Chennai Super Kings,Rajasthan Royals,47.0,7.833333333333333
729297.0,Dubai International Cricket Stadium,2.0,Rajasthan Royals,Chennai Super Kings,38.0,6.333333333333333
729299.0,Sharjah Cricket Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,42.0,7.0
729299.0,Sharjah Cricket Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,49.0,8.166666666666666
729303.0,Dubai International Cricket Stadium,1.0,Mumbai Indians,Chennai Super Kings,31.0,5.166666666666667
729303.0,Dubai International Cricket Stadium,2.0,Chennai Super Kings,Mumbai Indians,51.0,8.5
729301.0,Dubai International Cricket Stadium,1.0,Sunrisers Hyderabad,Delhi Daredevils,55.0,9.166666666666666
729301.0,Dubai International Cricket Stadium,2.0,Delhi Daredevils,Sunrisers Hyderabad,44.0,7.333333333333333
729307.0,Sheikh Zayed Stadium,1.0,Kings XI Punjab,Kolkata Knight Riders,51.0,8.5
729307.0,Sheikh Zayed Stadium,2.0,Kolkata Knight Riders,Kings XI Punjab,24.0,4.0
729305.0,Sheikh Zayed Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,22.0,3.6666666666666665
729305.0,Sheikh Zayed Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,36.0,6.0
729309.0,Sharjah Cricket Stadium,1.0,Mumbai Indians,Delhi Daredevils,37.0,6.166666666666667
729309.0,Sharjah Cricket Stadium,2.0,Delhi Daredevils,Mumbai Indians,31.0,5.166666666666667
729311.0,Sharjah Cricket Stadium,1.0,Sunrisers Hyderabad,Chennai Super Kings,37.0,6.166666666666667
729311.0,Sharjah Cricket Stadium,2.0,Chennai Super Kings,Sunrisers Hyderabad,47.0,7.833333333333333
729313.0,Dubai International Cricket Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,44.0,7.333333333333333
729313.0,Dubai International Cricket Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,33.0,5.5
729315.0,Sheikh Zayed Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,41.0,6.833333333333333
729315.0,Sheikh Zayed Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,33.0,5.5
729317.0,Dubai International Cricket Stadium,1.0,Sunrisers Hyderabad,Mumbai Indians,44.0,7.333333333333333
729317.0,Dubai International Cricket Stadium,2.0,Mumbai Indians,Sunrisers Hyderabad,32.0,5.333333333333333
733971.0,JSCA International Stadium Complex,1.0,Chennai Super Kings,Kolkata Knight Riders,43.0,7.166666666666667
733971.0,JSCA International Stadium Complex,2.0,Kolkata Knight Riders,Chennai Super Kings,39.0,6.5
733973.0,Wankhede Stadium,1.0,Kings XI Punjab,Mumbai Indians,36.0,6.0
733973.0,Wankhede Stadium,2.0,Mumbai Indians,Kings XI Punjab,49.0,8.166666666666666
733975.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Rajasthan Royals,46.0,7.666666666666667
733975.0,Feroz Shah Kotla,2.0,Rajasthan Royals,Delhi Daredevils,38.0,6.333333333333333
733977.0,M Chinnaswamy Stadium,1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,43.0,7.166666666666667
733977.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,36.0,6.0
733981.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Chennai Super Kings,46.0,7.666666666666667
733981.0,Feroz Shah Kotla,2.0,Chennai Super Kings,Delhi Daredevils,49.0,8.166666666666666
733979.0,"Sardar Patel Stadium, Motera",1.0,Rajasthan Royals,Kolkata Knight Riders,50.0,8.333333333333334
733979.0,"Sardar Patel Stadium, Motera",2.0,Kolkata Knight Riders,Rajasthan Royals,50.0,8.333333333333334
733983.0,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,50.0,8.333333333333334
733983.0,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,64.0,10.666666666666666
733985.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,29.0,4.833333333333333
733985.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,52.0,8.666666666666666
733987.0,Barabati Stadium,1.0,Kings XI Punjab,Chennai Super Kings,38.0,6.333333333333333
733987.0,Barabati Stadium,2.0,Chennai Super Kings,Kings XI Punjab,46.0,7.666666666666667
733989.0,"Sardar Patel Stadium, Motera",1.0,Sunrisers Hyderabad,Rajasthan Royals,50.0,8.333333333333334
733989.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Sunrisers Hyderabad,37.0,6.166666666666667
733991.0,M Chinnaswamy Stadium,1.0,Kings XI Punjab,Royal Challengers Bangalore,59.0,9.833333333333334
733991.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kings XI Punjab,34.0,5.666666666666667
733995.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,42.0,7.0
733995.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,38.0,6.333333333333333
733993.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Sunrisers Hyderabad,52.0,8.666666666666666
733999.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,75.0,12.5
733999.0,M Chinnaswamy Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,45.0,7.5
733997.0,Barabati Stadium,1.0,Kings XI Punjab,Kolkata Knight Riders,49.0,8.166666666666666
733997.0,Barabati Stadium,2.0,Kolkata Knight Riders,Kings XI Punjab,55.0,9.166666666666666
734001.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Mumbai Indians,43.0,7.166666666666667
734001.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Mumbai Indians,Sunrisers Hyderabad,38.0,6.333333333333333
734003.0,JSCA International Stadium Complex,1.0,Rajasthan Royals,Chennai Super Kings,42.0,7.0
734003.0,JSCA International Stadium Complex,2.0,Chennai Super Kings,Rajasthan Royals,48.0,8.0
734005.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Daredevils,34.0,5.666666666666667
734005.0,M Chinnaswamy Stadium,2.0,Delhi Daredevils,Royal Challengers Bangalore,46.0,7.666666666666667
734009.0,Barabati Stadium,1.0,Mumbai Indians,Kolkata Knight Riders,37.0,6.166666666666667
734009.0,Barabati Stadium,2.0,Kolkata Knight Riders,Mumbai Indians,45.0,7.5
734007.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kings XI Punjab,55.0,9.166666666666666
734007.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kings XI Punjab,Sunrisers Hyderabad,86.0,14.333333333333334
734011.0,"Sardar Patel Stadium, Motera",1.0,Rajasthan Royals,Delhi Daredevils,52.0,8.666666666666666
734011.0,"Sardar Patel Stadium, Motera",2.0,Delhi Daredevils,Rajasthan Royals,33.0,5.5
734015.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kolkata Knight Riders,41.0,6.833333333333333
734015.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kolkata Knight Riders,Sunrisers Hyderabad,30.0,5.0
734013.0,JSCA International Stadium Complex,1.0,Chennai Super Kings,Royal Challengers Bangalore,39.0,6.5
734013.0,JSCA International Stadium Complex,2.0,Royal Challengers Bangalore,Chennai Super Kings,17.0,2.8333333333333335
734019.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kings XI Punjab,55.0,9.166666666666666
734019.0,Feroz Shah Kotla,2.0,Kings XI Punjab,Delhi Daredevils,65.0,10.833333333333334
734017.0,"Sardar Patel Stadium, Motera",1.0,Mumbai Indians,Rajasthan Royals,41.0,6.833333333333333
734017.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Mumbai Indians,45.0,7.5
734021.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,25.0,4.166666666666667
734021.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,51.0,8.5
734023.0,Eden Gardens,1.0,Chennai Super Kings,Kolkata Knight Riders,35.0,5.833333333333333
734023.0,Eden Gardens,2.0,Kolkata Knight Riders,Chennai Super Kings,52.0,8.666666666666666
734025.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Mumbai Indians,42.0,7.0
734025.0,"Punjab Cricket Association Stadium, Mohali",2.0,Mumbai Indians,Kings XI Punjab,62.0,10.333333333333334
734029.0,JSCA International Stadium Complex,1.0,Chennai Super Kings,Sunrisers Hyderabad,60.0,10.0
734029.0,JSCA International Stadium Complex,2.0,Sunrisers Hyderabad,Chennai Super Kings,60.0,10.0
734027.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,45.0,7.5
734027.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,36.0,6.0
734031.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,65.0,10.833333333333334
734031.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,47.0,7.833333333333333
734033.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Rajasthan Royals,53.0,8.833333333333334
734033.0,"Punjab Cricket Association Stadium, Mohali",2.0,Rajasthan Royals,Kings XI Punjab,44.0,7.333333333333333
734035.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Chennai Super Kings,34.0,5.666666666666667
734035.0,M Chinnaswamy Stadium,2.0,Chennai Super Kings,Royal Challengers Bangalore,64.0,10.666666666666666
734037.0,Eden Gardens,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,49.0,8.166666666666666
734037.0,Eden Gardens,2.0,Kolkata Knight Riders,Sunrisers Hyderabad,49.0,8.166666666666666
734041.0,Wankhede Stadium,1.0,Rajasthan Royals,Mumbai Indians,35.0,5.833333333333333
734041.0,Wankhede Stadium,2.0,Mumbai Indians,Rajasthan Royals,71.0,11.833333333333334
734039.0,"Punjab Cricket Association Stadium, Mohali",1.0,Delhi Daredevils,Kings XI Punjab,44.0,7.333333333333333
734039.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Delhi Daredevils,48.0,8.0
734043.0,Eden Gardens,1.0,Kolkata Knight Riders,Kings XI Punjab,55.0,9.166666666666666
734043.0,Eden Gardens,2.0,Kings XI Punjab,Kolkata Knight Riders,46.0,7.666666666666667
734045.0,Brabourne Stadium,1.0,Mumbai Indians,Chennai Super Kings,53.0,8.833333333333334
734045.0,Brabourne Stadium,2.0,Chennai Super Kings,Mumbai Indians,60.0,10.0
734047.0,Wankhede Stadium,1.0,Kings XI Punjab,Chennai Super Kings,70.0,11.666666666666666
734047.0,Wankhede Stadium,2.0,Chennai Super Kings,Kings XI Punjab,96.0,16.0
734049.0,M Chinnaswamy Stadium,1.0,Kings XI Punjab,Kolkata Knight Riders,32.0,5.333333333333333
734049.0,M Chinnaswamy Stadium,2.0,Kolkata Knight Riders,Kings XI Punjab,59.0,9.833333333333334
829733.0,Maharashtra Cricket Association Stadium,1.0,Kings XI Punjab,Kolkata Knight Riders,48.0,8.0
829733.0,Maharashtra Cricket Association Stadium,2.0,Kolkata Knight Riders,Kings XI Punjab,53.0,8.833333333333334
829735.0,"Sardar Patel Stadium, Motera",1.0,Chennai Super Kings,Rajasthan Royals,39.0,6.5
829735.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Chennai Super Kings,47.0,7.833333333333333
829737.0,M Chinnaswamy Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,48.0,8.0
829737.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,32.0,5.333333333333333
829739.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,34.0,5.666666666666667
829739.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,47.0,7.833333333333333
829741.0,"Sardar Patel Stadium, Motera",1.0,Rajasthan Royals,Kings XI Punjab,43.0,7.166666666666667
829741.0,"Sardar Patel Stadium, Motera",2.0,Kings XI Punjab,Rajasthan Royals,40.0,6.666666666666667
829743.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,43.0,7.166666666666667
829743.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Kolkata Knight Riders,Sunrisers Hyderabad,49.0,8.166666666666666
829745.0,M Chinnaswamy Stadium,1.0,Chennai Super Kings,Royal Challengers Bangalore,45.0,7.5
829745.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Chennai Super Kings,38.0,6.333333333333333
829747.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Mumbai Indians,45.0,7.5
829747.0,Feroz Shah Kotla,2.0,Mumbai Indians,Delhi Daredevils,48.0,8.0
829749.0,"Sardar Patel Stadium, Motera",1.0,Rajasthan Royals,Royal Challengers Bangalore,48.0,8.0
829749.0,"Sardar Patel Stadium, Motera",2.0,Royal Challengers Bangalore,Rajasthan Royals,49.0,8.166666666666666
829705.0,Eden Gardens,1.0,Mumbai Indians,Kolkata Knight Riders,37.0,6.166666666666667
829705.0,Eden Gardens,2.0,Kolkata Knight Riders,Mumbai Indians,38.0,6.333333333333333
829707.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Delhi Daredevils,57.0,9.5
829707.0,"MA Chidambaram Stadium, Chepauk",2.0,Delhi Daredevils,Chennai Super Kings,40.0,6.666666666666667
829709.0,Maharashtra Cricket Association Stadium,1.0,Rajasthan Royals,Kings XI Punjab,35.0,5.833333333333333
829709.0,Maharashtra Cricket Association Stadium,2.0,Kings XI Punjab,Rajasthan Royals,51.0,8.5
829713.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,53.0,8.833333333333334
829713.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,41.0,6.833333333333333
829711.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Sunrisers Hyderabad,49.0,8.166666666666666
829711.0,"MA Chidambaram Stadium, Chepauk",2.0,Sunrisers Hyderabad,Chennai Super Kings,46.0,7.666666666666667
829715.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Rajasthan Royals,51.0,8.5
829715.0,Feroz Shah Kotla,2.0,Rajasthan Royals,Delhi Daredevils,42.0,7.0
829717.0,Wankhede Stadium,1.0,Kings XI Punjab,Mumbai Indians,56.0,9.333333333333334
829717.0,Wankhede Stadium,2.0,Mumbai Indians,Kings XI Punjab,17.0,2.8333333333333335
829719.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,47.0,7.833333333333333
829719.0,M Chinnaswamy Stadium,2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,65.0,10.833333333333334
829721.0,"Sardar Patel Stadium, Motera",1.0,Mumbai Indians,Rajasthan Royals,31.0,5.166666666666667
829721.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Mumbai Indians,42.0,7.0
829725.0,Maharashtra Cricket Association Stadium,1.0,Kings XI Punjab,Delhi Daredevils,41.0,6.833333333333333
829725.0,Maharashtra Cricket Association Stadium,2.0,Delhi Daredevils,Kings XI Punjab,47.0,7.833333333333333
829727.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Sunrisers Hyderabad,Rajasthan Royals,35.0,5.833333333333333
829727.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Rajasthan Royals,Sunrisers Hyderabad,36.0,6.0
829729.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,31.0,5.166666666666667
829729.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,90.0,15.0
829731.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Delhi Daredevils,Sunrisers Hyderabad,39.0,6.5
829731.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Sunrisers Hyderabad,Delhi Daredevils,50.0,8.333333333333334
829751.0,Wankhede Stadium,1.0,Mumbai Indians,Sunrisers Hyderabad,46.0,7.666666666666667
829751.0,Wankhede Stadium,2.0,Sunrisers Hyderabad,Mumbai Indians,52.0,8.666666666666666
829753.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kings XI Punjab,53.0,8.833333333333334
829753.0,"MA Chidambaram Stadium, Chepauk",2.0,Kings XI Punjab,Chennai Super Kings,39.0,6.5
829757.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Royal Challengers Bangalore,36.0,6.0
829757.0,Feroz Shah Kotla,2.0,Royal Challengers Bangalore,Delhi Daredevils,50.0,8.333333333333334
829759.0,"Punjab Cricket Association Stadium, Mohali",1.0,Sunrisers Hyderabad,Kings XI Punjab,56.0,9.333333333333334
829759.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Sunrisers Hyderabad,31.0,5.166666666666667
829765.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kolkata Knight Riders,53.0,8.833333333333334
829765.0,"MA Chidambaram Stadium, Chepauk",2.0,Kolkata Knight Riders,Chennai Super Kings,54.0,9.0
829723.0,Eden Gardens,1.0,Chennai Super Kings,Kolkata Knight Riders,69.0,11.5
829723.0,Eden Gardens,2.0,Kolkata Knight Riders,Chennai Super Kings,38.0,6.333333333333333
829763.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,50.0,8.333333333333334
829767.0,Feroz Shah Kotla,1.0,Kings XI Punjab,Delhi Daredevils,23.0,3.8333333333333335
829767.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Kings XI Punjab,41.0,6.833333333333333
829769.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,47.0,7.833333333333333
829769.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,55.0,9.166666666666666
829771.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,61.0,10.166666666666666
829771.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,62.0,10.333333333333334
829773.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Chennai Super Kings,76.0,12.666666666666666
829773.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Chennai Super Kings,Sunrisers Hyderabad,54.0,9.0
829775.0,"Punjab Cricket Association Stadium, Mohali",1.0,Mumbai Indians,Kings XI Punjab,51.0,8.5
829775.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Mumbai Indians,45.0,7.5
829777.0,Brabourne Stadium,1.0,Rajasthan Royals,Delhi Daredevils,43.0,7.166666666666667
829777.0,Brabourne Stadium,2.0,Delhi Daredevils,Rajasthan Royals,55.0,9.166666666666666
829779.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Royal Challengers Bangalore,37.0,6.166666666666667
829779.0,"MA Chidambaram Stadium, Chepauk",2.0,Royal Challengers Bangalore,Chennai Super Kings,42.0,7.0
829781.0,Eden Gardens,1.0,Kolkata Knight Riders,Sunrisers Hyderabad,55.0,9.166666666666666
829781.0,Eden Gardens,2.0,Sunrisers Hyderabad,Kolkata Knight Riders,33.0,5.5
829783.0,Wankhede Stadium,1.0,Delhi Daredevils,Mumbai Indians,44.0,7.333333333333333
829783.0,Wankhede Stadium,2.0,Mumbai Indians,Delhi Daredevils,41.0,6.833333333333333
829785.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,66.0,11.0
829785.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,34.0,5.666666666666667
829787.0,Brabourne Stadium,1.0,Sunrisers Hyderabad,Rajasthan Royals,56.0,9.333333333333334
829787.0,Brabourne Stadium,2.0,Rajasthan Royals,Sunrisers Hyderabad,36.0,6.0
829761.0,Eden Gardens,1.0,Kolkata Knight Riders,Delhi Daredevils,50.0,8.333333333333334
829761.0,Eden Gardens,2.0,Delhi Daredevils,Kolkata Knight Riders,36.0,6.0
829789.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Mumbai Indians,44.0,7.333333333333333
829789.0,"MA Chidambaram Stadium, Chepauk",2.0,Mumbai Indians,Chennai Super Kings,61.0,10.166666666666666
829791.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,45.0,7.5
829791.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,57.0,9.5
829793.0,Shaheed Veer Narayan Singh International Stadium,1.0,Sunrisers Hyderabad,Delhi Daredevils,37.0,6.166666666666667
829793.0,Shaheed Veer Narayan Singh International Stadium,2.0,Delhi Daredevils,Sunrisers Hyderabad,49.0,8.166666666666666
829795.0,Wankhede Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,39.0,6.5
829795.0,Wankhede Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,45.0,7.5
829797.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Rajasthan Royals,36.0,6.0
829797.0,"MA Chidambaram Stadium, Chepauk",2.0,Rajasthan Royals,Chennai Super Kings,40.0,6.666666666666667
829799.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kings XI Punjab,56.0,9.333333333333334
829799.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kings XI Punjab,Sunrisers Hyderabad,47.0,7.833333333333333
829801.0,Shaheed Veer Narayan Singh International Stadium,1.0,Chennai Super Kings,Delhi Daredevils,16.0,2.6666666666666665
829801.0,Shaheed Veer Narayan Singh International Stadium,2.0,Delhi Daredevils,Chennai Super Kings,28.0,4.666666666666667
